Document ID,Participant,Timestamp,Trial,Task,Response,Choice,RT,ITI (s),Reward,Feedback,All Probabilities,Chosen Probability
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,138,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,139,response,q,q,676,,,0.00$,"[0.5,0.3,0.7]",0.5
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,140,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,141,,,,,2.06856255,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,141,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,142,response,p,p,345,,1,+1.00$,"[0.5,0.3,0.7]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,143,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,144,,,,,4.50775926,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,144,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,145,response,p,p,619,,,0.00$,"[0.5,0.3,0.7]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,146,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,147,,,,,1.01394596,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,147,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,148,,39,,5777,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,149,,14,,4519,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,150,,49,,2971,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,151,,36,,2602,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,152,,65,,3274,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,153,,42,,3860,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,154,,,,10000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,155,response,q,q,1080,,1,+1.00$,"[0.3,0.7,0.5]",0.3
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,156,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,157,,,,,4.71875611,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,157,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,158,response,q,q,423,,1,+1.00$,"[0.3,0.7,0.5]",0.3
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,159,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,160,,,,,2.25875576,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,160,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,161,response,q,q,604,,,0.00$,"[0.3,0.7,0.5]",0.3
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,162,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,163,,,,,3.654616,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,163,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,164,response,t,t,926,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,165,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,166,,,,,3.91494587,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,166,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,167,response,t,t,498,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,168,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,169,,,,,4.65645066,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,169,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,170,response,t,t,381,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,171,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,172,,,,,2.87804185,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,172,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,173,response,t,t,472,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,174,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,175,,,,,3.3403206,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,175,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,176,response,t,t,344,,,0.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,177,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,178,,,,,1.97473574,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,178,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,179,response,p,p,409,,1,+1.00$,"[0.3,0.7,0.5]",0.5
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,180,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,181,,,,,4.95281674,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,181,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,182,response,p,p,364,,1,+1.00$,"[0.3,0.7,0.5]",0.5
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,183,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,184,,,,,4.12585882,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,184,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,185,response,p,p,530,,,0.00$,"[0.3,0.7,0.5]",0.5
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,186,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,187,,,,,3.97178517,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,187,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,188,response,q,q,393,,,0.00$,"[0.3,0.7,0.5]",0.3
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,189,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,190,,,,,1.34170206,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,190,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,191,response,t,t,386,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,192,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,193,,,,,1.22203299,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,193,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,194,response,t,t,439,,,0.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,195,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,196,,,,,1.24078153,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,196,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,197,response,p,p,415,,,0.00$,"[0.3,0.7,0.5]",0.5
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,198,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,199,,,,,3.99800967,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,199,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,200,response,q,q,393,,1,+1.00$,"[0.3,0.7,0.5]",0.3
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,201,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,202,,,,,4.42389611,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,202,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,203,response,q,q,430,,,0.00$,"[0.3,0.7,0.5]",0.3
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,204,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,205,,,,,2.11754048,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,205,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,206,response,t,t,416,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,207,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,208,,,,,1.72268074,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,208,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,209,response,p,p,384,,,0.00$,"[0.3,0.7,0.5]",0.5
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,210,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,211,,,,,4.71725242,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,211,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,212,response,t,t,394,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,213,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,214,,,,,4.50856021,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,214,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,215,response,t,t,274,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,216,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,217,,,,,3.44448521,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,217,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,218,response,t,t,442,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,219,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,220,,,,,4.77221725,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,220,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,221,response,t,t,553,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,222,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,223,,,,,4.50775926,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,223,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,224,response,t,t,413,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,225,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,226,,,,,4.93912462,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,226,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,227,response,t,t,547,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,228,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,229,,,,,3.93897413,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,229,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,230,response,t,t,596,,,0.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,231,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,232,,,,,2.68921955,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,232,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,233,response,p,p,331,,,0.00$,"[0.3,0.7,0.5]",0.5
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,234,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,235,,,,,1.01394596,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,235,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,236,response,q,q,449,,,0.00$,"[0.3,0.7,0.5]",0.3
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,237,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,238,,,,,1.24415086,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,238,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,239,response,t,t,281,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,240,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,241,,,,,1.87287147,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,241,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,242,response,t,t,324,,,0.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,243,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,244,,,,,2.5956608,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,244,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,245,response,q,q,395,,,0.00$,"[0.3,0.7,0.5]",0.3
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,246,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,247,,,,,4.44339236,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,247,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,248,response,p,p,402,,1,+1.00$,"[0.3,0.7,0.5]",0.5
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,249,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,250,,,,,3.68446081,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,250,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,251,response,p,p,496,,1,+1.00$,"[0.3,0.7,0.5]",0.5
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,252,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,253,,,,,1.30162451,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,253,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,254,response,p,p,760,,,0.00$,"[0.3,0.7,0.5]",0.5
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,255,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,256,,,,,4.58203134,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,256,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,257,response,t,t,510,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,258,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,259,,,,,2.85765018,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,259,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,260,response,t,t,796,,,0.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,261,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,262,,,,,3.53667484,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,262,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,263,response,q,q,367,,,0.00$,"[0.3,0.7,0.5]",0.3
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,264,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,265,,,,,4.75169756,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,265,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,266,response,p,p,350,,1,+1.00$,"[0.3,0.7,0.5]",0.5
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,267,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,268,,,,,2.64379115,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,268,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,269,response,t,t,419,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,270,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,271,,,,,1.87549279,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,271,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,272,response,t,t,466,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,273,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,274,,,,,3.17386958,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,274,,,,,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,275,response,t,t,240,,1,+1.00$,"[0.3,0.7,0.5]",0.7
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,276,,,,1000,,,,,
vawpC3ybHo27a2Ktu8pP,prolific_59e4b3a1896cfc0001921095,2025-03-19T11:32:14.922Z,277,,,,,2.06856255,,,,
